0,1,2,0.1,1.1,2.1,0.2,1.2,2.2,yb0,yb1,yb2,yb,station,day,hour,clu
3106.738955823293,3104.5180722891564,3112.152610441767,2756.5421686746986,2656.2369477911648,2640.9357429718875,866.4176706827309,856.9879518072289,826.9357429718875,32.433734939759034,31.140562248995984,33.07630522088353,41.00803212851405,38,0,17,1
3104.5180722891564,3112.152610441767,3121.751004016064,2656.2369477911648,2640.9357429718875,2604.192771084337,856.9879518072289,826.9357429718875,844.9718875502008,31.140562248995984,33.07630522088353,41.00803212851405,48.265060240963855,38,0,18,1
3112.152610441767,3121.751004016064,3261.377510040161,2640.9357429718875,2604.192771084337,2659.076305220884,826.9357429718875,844.9718875502008,865.7871485943775,33.07630522088353,41.00803212851405,48.265060240963855,32.64658634538153,38,0,19,1
3121.751004016064,3261.377510040161,3538.032128514056,2604.192771084337,2659.076305220884,2971.5502008032126,844.9718875502008,865.7871485943775,871.9397590361446,41.00803212851405,48.265060240963855,32.64658634538153,32.63453815261044,38,0,20,1
3261.377510040161,3538.032128514056,3802.036144578313,2659.076305220884,2971.5502008032126,3260.9076305220883,865.7871485943775,871.9397590361446,737.7389558232932,48.265060240963855,32.64658634538153,32.63453815261044,35.65060240963855,38,0,21,1
3538.032128514056,3802.036144578313,3957.85140562249,2971.5502008032126,3260.9076305220883,3172.473895582329,871.9397590361446,737.7389558232932,669.9518072289156,32.64658634538153,32.63453815261044,35.65060240963855,20.044176706827308,38,0,22,1
3802.036144578313,3957.85140562249,4111.939759036145,3260.9076305220883,3172.473895582329,2868.983935742972,737.7389558232932,669.9518072289156,617.1244979919679,32.63453815261044,35.65060240963855,20.044176706827308,11.89558232931727,38,0,23,1
3815.2327586206898,3981.112068965517,4124.086206896552,4832.974137931034,4773.232758620689,4583.120689655172,3511.353448275862,3455.948275862069,3403.2758620689656,22.91379310344828,16.913793103448278,12.35344827586207,8.422413793103448,38,1,0,3
3981.112068965517,4124.086206896552,4116.758620689655,4773.232758620689,4583.120689655172,4380.5,3455.948275862069,3403.2758620689656,3372.586206896552,16.913793103448278,12.35344827586207,8.422413793103448,4.327586206896552,38,1,1,3
4124.086206896552,4116.758620689655,4169.120689655172,4583.120689655172,4380.5,4231.974137931034,3403.2758620689656,3372.586206896552,3321.646551724138,12.35344827586207,8.422413793103448,4.327586206896552,2.7413793103448274,38,1,2,3
4116.758620689655,4169.120689655172,4145.870689655172,4380.5,4231.974137931034,4129.422413793103,3372.586206896552,3321.646551724138,3252.646551724138,8.422413793103448,4.327586206896552,2.7413793103448274,2.1293103448275863,38,1,3,0
4169.120689655172,4145.870689655172,4078.163793103448,4231.974137931034,4129.422413793103,4027.853448275862,3321.646551724138,3252.646551724138,3163.5172413793102,4.327586206896552,2.7413793103448274,2.1293103448275863,1.6724137931034482,38,1,4,0
4145.870689655172,4078.163793103448,4004.5689655172414,4129.422413793103,4027.853448275862,3950.0,3252.646551724138,3163.5172413793102,3080.543103448276,2.7413793103448274,2.1293103448275863,1.6724137931034482,1.7327586206896552,38,1,5,0
4078.163793103448,4004.5689655172414,3947.8275862068967,4027.853448275862,3950.0,3899.0,3163.5172413793102,3080.543103448276,3031.3275862068967,2.1293103448275863,1.6724137931034482,1.7327586206896552,3.706896551724138,38,1,6,0
4004.5689655172414,3947.8275862068967,3931.681034482759,3950.0,3899.0,3875.189655172414,3080.543103448276,3031.3275862068967,3041.8275862068967,1.6724137931034482,1.7327586206896552,3.706896551724138,6.568965517241379,38,1,7,0
3947.8275862068967,3931.681034482759,3896.948275862069,3899.0,3875.189655172414,3915.913793103448,3031.3275862068967,3041.8275862068967,3155.2844827586205,1.7327586206896552,3.706896551724138,6.568965517241379,12.25,38,1,8,0
3931.681034482759,3896.948275862069,3893.448275862069,3875.189655172414,3915.913793103448,3981.284482758621,3041.8275862068967,3155.2844827586205,3299.543103448276,3.706896551724138,6.568965517241379,12.25,15.698275862068966,38,1,9,3
3896.948275862069,3893.448275862069,3942.629310344827,3915.913793103448,3981.284482758621,4156.827586206897,3155.2844827586205,3299.543103448276,3635.0172413793102,6.568965517241379,12.25,15.698275862068966,14.474137931034482,38,1,10,3
3893.448275862069,3942.629310344827,3988.2672413793102,3981.284482758621,4156.827586206897,4273.71551724138,3299.543103448276,3635.0172413793102,3982.344827586207,12.25,15.698275862068966,14.474137931034482,17.646551724137932,38,1,11,3
3942.629310344827,3988.2672413793102,3965.181034482759,4156.827586206897,4273.71551724138,4282.068965517241,3635.0172413793102,3982.344827586207,4160.870689655172,15.698275862068966,14.474137931034482,17.646551724137932,25.448275862068964,38,1,12,3
3988.2672413793102,3965.181034482759,3896.560344827586,4273.71551724138,4282.068965517241,4331.982758620689,3982.344827586207,4160.870689655172,4206.293103448276,14.474137931034482,17.646551724137932,25.448275862068964,23.00862068965517,38,1,13,3
3965.181034482759,3896.560344827586,3811.603448275862,4282.068965517241,4331.982758620689,4400.887931034483,4160.870689655172,4206.293103448276,4112.163793103448,17.646551724137932,25.448275862068964,23.00862068965517,21.698275862068964,38,1,14,1
3896.560344827586,3811.603448275862,3810.948275862069,4331.982758620689,4400.887931034483,4317.275862068966,4206.293103448276,4112.163793103448,4125.439655172414,25.448275862068964,23.00862068965517,21.698275862068964,21.31896551724138,38,1,15,1
3811.603448275862,3810.948275862069,3777.4224137931033,4400.887931034483,4317.275862068966,4352.974137931034,4112.163793103448,4125.439655172414,4140.568965517241,23.00862068965517,21.698275862068964,21.31896551724138,27.853448275862068,38,1,16,1
3810.948275862069,3777.4224137931033,3777.362068965517,4317.275862068966,4352.974137931034,4375.810344827586,4125.439655172414,4140.568965517241,4167.6551724137935,21.698275862068964,21.31896551724138,27.853448275862068,29.13793103448276,38,1,17,1
3777.4224137931033,3777.362068965517,3751.612068965517,4352.974137931034,4375.810344827586,4388.344827586207,4140.568965517241,4167.6551724137935,4134.637931034483,21.31896551724138,27.853448275862068,29.13793103448276,27.92241379310345,38,1,18,1
3777.362068965517,3751.612068965517,3747.189655172414,4375.810344827586,4388.344827586207,4692.818965517241,4167.6551724137935,4134.637931034483,3934.189655172414,27.853448275862068,29.13793103448276,27.92241379310345,22.48275862068965,38,1,19,1
3751.612068965517,3747.189655172414,3718.25,4388.344827586207,4692.818965517241,4837.258620689655,4134.637931034483,3934.189655172414,3678.146551724138,29.13793103448276,27.92241379310345,22.48275862068965,22.55172413793104,38,1,20,1
3747.189655172414,3718.25,3707.2327586206898,4692.818965517241,4837.258620689655,4848.560344827586,3934.189655172414,3678.146551724138,3557.189655172414,27.92241379310345,22.48275862068965,22.55172413793104,22.91379310344828,38,1,21,1
3718.25,3707.2327586206898,3815.2327586206898,4837.258620689655,4848.560344827586,4832.974137931034,3678.146551724138,3557.189655172414,3511.353448275862,22.48275862068965,22.55172413793104,22.91379310344828,16.913793103448278,38,1,22,1
3707.2327586206898,3815.2327586206898,3981.112068965517,4848.560344827586,4832.974137931034,4773.232758620689,3557.189655172414,3511.353448275862,3455.948275862069,22.55172413793104,22.91379310344828,16.913793103448278,12.35344827586207,38,1,23,1
4541.530120481928,4013.987951807229,3294.8995983935743,5010.963855421687,4982.056224899598,4806.321285140562,3098.618473895582,2664.373493975904,2064.570281124498,91.89558232931726,67.70682730923694,35.41767068273092,17.46987951807229,45,0,0,2
4013.987951807229,3294.8995983935743,2714.281124497992,4982.056224899598,4806.321285140562,4611.461847389558,2664.373493975904,2064.570281124498,1728.7991967871485,67.70682730923694,35.41767068273092,17.46987951807229,5.63855421686747,45,0,1,1
3294.8995983935743,2714.281124497992,2476.863453815261,4806.321285140562,4611.461847389558,4518.449799196787,2064.570281124498,1728.7991967871485,1603.413654618474,35.41767068273092,17.46987951807229,5.63855421686747,2.9759036144578315,45,0,2,1
2714.281124497992,2476.863453815261,2360.614457831325,4611.461847389558,4518.449799196787,4418.425702811245,1728.7991967871485,1603.413654618474,1543.7550200803212,17.46987951807229,5.63855421686747,2.9759036144578315,1.2931726907630523,45,0,3,3
2476.863453815261,2360.614457831325,2291.261044176707,4518.449799196787,4418.425702811245,4298.795180722892,1603.413654618474,1543.7550200803212,1498.0883534136549,5.63855421686747,2.9759036144578315,1.2931726907630523,1.0080321285140563,45,0,4,0
2360.614457831325,2291.261044176707,2238.29718875502,4418.425702811245,4298.795180722892,4211.160642570281,1543.7550200803212,1498.0883534136549,1456.8855421686746,2.9759036144578315,1.2931726907630523,1.0080321285140563,1.9196787148594376,45,0,5,0
2291.261044176707,2238.29718875502,2191.016064257028,4298.795180722892,4211.160642570281,4146.883534136547,1498.0883534136549,1456.8855421686746,1430.535140562249,1.2931726907630523,1.0080321285140563,1.9196787148594376,19.983935742971887,45,0,6,0
2238.29718875502,2191.016064257028,2194.4779116465866,4211.160642570281,4146.883534136547,4131.232931726908,1456.8855421686746,1430.535140562249,1439.914156626506,1.0080321285140563,1.9196787148594376,19.983935742971887,74.38152610441767,45,0,7,3
2191.016064257028,2194.4779116465866,2391.5140562248994,4146.883534136547,4131.232931726908,4262.975903614458,1430.535140562249,1439.914156626506,1591.445030120482,1.9196787148594376,19.983935742971887,74.38152610441767,82.55020080321285,45,0,8,1
2194.4779116465866,2391.5140562248994,2960.5100401606423,4131.232931726908,4262.975903614458,4618.156626506024,1439.914156626506,1591.445030120482,1803.780747991968,19.983935742971887,74.38152610441767,82.55020080321285,57.67469879518072,45,0,9,2
2391.5140562248994,2960.5100401606423,3552.6947791164657,4262.975903614458,4618.156626506024,4432.7389558232935,1591.445030120482,1803.780747991968,2167.1353539156626,74.38152610441767,82.55020080321285,57.67469879518072,45.38152610441768,45,0,10,2
2960.5100401606423,3552.6947791164657,3567.6666666666665,4618.156626506024,4432.7389558232935,4151.5341365461845,1803.780747991968,2167.1353539156626,2343.443178965864,82.55020080321285,57.67469879518072,45.38152610441768,51.8433734939759,45,0,11,2
3552.6947791164657,3567.6666666666665,3576.6465863453814,4432.7389558232935,4151.5341365461845,4061.530120481928,2167.1353539156626,2343.443178965864,2538.113155747992,57.67469879518072,45.38152610441768,51.8433734939759,79.65863453815261,45,0,12,2
3567.6666666666665,3576.6465863453814,3883.975903614458,4151.5341365461845,4061.530120481928,4050.7751004016063,2343.443178965864,2538.113155747992,2687.542521649096,45.38152610441768,51.8433734939759,79.65863453815261,66.10843373493977,45,0,13,2
3576.6465863453814,3883.975903614458,4506.273092369478,4061.530120481928,4050.7751004016063,4362.943775100402,2538.113155747992,2687.542521649096,3120.269076305221,51.8433734939759,79.65863453815261,66.10843373493977,56.67871485943776,45,0,14,2
3883.975903614458,4506.273092369478,4494.8755020080325,4050.7751004016063,4362.943775100402,4184.248995983936,2687.542521649096,3120.269076305221,3065.265060240964,79.65863453815261,66.10843373493977,56.67871485943776,62.30120481927711,45,0,15,2
4506.273092369478,4494.8755020080325,4437.269076305221,4362.943775100402,4184.248995983936,4117.0722891566265,3120.269076305221,3065.265060240964,3028.686746987952,66.10843373493977,56.67871485943776,62.30120481927711,69.36144578313252,45,0,16,2
4494.8755020080325,4437.269076305221,4394.012048192771,4184.248995983936,4117.0722891566265,4150.510040160642,3065.265060240964,3028.686746987952,3038.1004016064257,56.67871485943776,62.30120481927711,69.36144578313252,100.46987951807228,45,0,17,2
4437.269076305221,4394.012048192771,4473.626506024097,4117.0722891566265,4150.510040160642,4181.5341365461845,3028.686746987952,3038.1004016064257,3051.3453815261046,62.30120481927711,69.36144578313252,100.46987951807228,117.37751004016064,45,0,18,2
4394.012048192771,4473.626506024097,4879.815261044177,4150.510040160642,4181.5341365461845,4636.654618473895,3038.1004016064257,3051.3453815261046,3155.5582329317267,69.36144578313252,100.46987951807228,117.37751004016064,90.78714859437753,45,0,19,2
4473.626506024097,4879.815261044177,5169.759036144578,4181.5341365461845,4636.654618473895,4933.285140562249,3051.3453815261046,3155.5582329317267,3293.044176706828,100.46987951807228,117.37751004016064,90.78714859437753,77.93975903614458,45,0,20,2
4879.815261044177,5169.759036144578,5064.879518072289,4636.654618473895,4933.285140562249,5036.77108433735,3155.5582329317267,3293.044176706828,3324.253012048193,117.37751004016064,90.78714859437753,77.93975903614458,91.89558232931726,45,0,21,2
5169.759036144578,5064.879518072289,4541.530120481928,4933.285140562249,5036.77108433735,5010.963855421687,3293.044176706828,3324.253012048193,3098.618473895582,90.78714859437753,77.93975903614458,91.89558232931726,67.70682730923694,45,0,22,2
5064.879518072289,4541.530120481928,4013.987951807229,5036.77108433735,5010.963855421687,4982.056224899598,3324.253012048193,3098.618473895582,2664.373493975904,77.93975903614458,91.89558232931726,67.70682730923694,35.41767068273092,45,0,23,2
1653.1206896551723,1631.7931034482758,1550.2844827586207,4832.974137931034,4773.232758620689,4583.120689655172,4548.224137931034,3802.810344827586,3036.0344827586205,78.31896551724138,51.07758620689656,29.91379310344828,22.30172413793104,45,1,0,2
1631.7931034482758,1550.2844827586207,1501.1637931034484,4773.232758620689,4583.120689655172,4380.5,3802.810344827586,3036.0344827586205,2612.2155172413795,51.07758620689656,29.91379310344828,22.30172413793104,9.948275862068966,45,1,1,1
1550.2844827586207,1501.1637931034484,1408.9913793103449,4583.120689655172,4380.5,4231.974137931034,3036.0344827586205,2612.2155172413795,2255.4741379310344,29.91379310344828,22.30172413793104,9.948275862068966,5.913793103448276,45,1,2,1
1501.1637931034484,1408.9913793103449,1322.7068965517242,4380.5,4231.974137931034,4129.422413793103,2612.2155172413795,2255.4741379310344,2089.172413793104,22.30172413793104,9.948275862068966,5.913793103448276,2.577586206896552,45,1,3,3
1408.9913793103449,1322.7068965517242,1263.7586206896551,4231.974137931034,4129.422413793103,4027.853448275862,2255.4741379310344,2089.172413793104,2008.3189655172407,9.948275862068966,5.913793103448276,2.577586206896552,1.6982758620689655,45,1,4,0
1322.7068965517242,1263.7586206896551,1227.5775862068965,4129.422413793103,4027.853448275862,3950.0,2089.172413793104,2008.3189655172407,1959.5258620689656,5.913793103448276,2.577586206896552,1.6982758620689655,2.2241379310344827,45,1,5,0
1263.7586206896551,1227.5775862068965,1206.0689655172414,4027.853448275862,3950.0,3899.0,2008.3189655172407,1959.5258620689656,1914.8103448275865,2.577586206896552,1.6982758620689655,2.2241379310344827,14.5,45,1,6,0
1227.5775862068965,1206.0689655172414,1221.7586206896551,3950.0,3899.0,3875.189655172414,1959.5258620689656,1914.8103448275865,1912.4224137931035,1.6982758620689655,2.2241379310344827,14.5,26.77586206896552,45,1,7,0
1206.0689655172414,1221.7586206896551,1277.5086206896551,3899.0,3875.189655172414,3915.913793103448,1914.8103448275865,1912.4224137931035,2007.5086206896551,2.2241379310344827,14.5,26.77586206896552,47.37931034482759,45,1,8,3
1221.7586206896551,1277.5086206896551,1376.594827586207,3875.189655172414,3915.913793103448,3981.284482758621,1912.4224137931035,2007.5086206896551,2239.456896551724,14.5,26.77586206896552,47.37931034482759,52.11206896551724,45,1,9,1
1277.5086206896551,1376.594827586207,1517.103448275862,3915.913793103448,3981.284482758621,4156.827586206897,2007.5086206896551,2239.456896551724,2607.543103448276,26.77586206896552,47.37931034482759,52.11206896551724,47.57758620689656,45,1,10,1
1376.594827586207,1517.103448275862,1660.3189655172414,3981.284482758621,4156.827586206897,4273.71551724138,2239.456896551724,2607.543103448276,2912.7241379310344,47.37931034482759,52.11206896551724,47.57758620689656,48.36206896551724,45,1,11,2
1517.103448275862,1660.3189655172414,1728.8793103448277,4156.827586206897,4273.71551724138,4282.068965517241,2607.543103448276,2912.7241379310344,3253.2758620689656,52.11206896551724,47.57758620689656,48.36206896551724,69.20689655172414,45,1,12,2
1660.3189655172414,1728.8793103448277,1778.7931034482758,4273.71551724138,4282.068965517241,4331.982758620689,2912.7241379310344,3253.2758620689656,3814.043103448276,47.57758620689656,48.36206896551724,69.20689655172414,77.4396551724138,45,1,13,2
1728.8793103448277,1778.7931034482758,1741.801724137931,4282.068965517241,4331.982758620689,4400.887931034483,3253.2758620689656,3814.043103448276,4611.862068965517,48.36206896551724,69.20689655172414,77.4396551724138,73.32758620689656,45,1,14,2
1778.7931034482758,1741.801724137931,1794.396551724138,4331.982758620689,4400.887931034483,4317.275862068966,3814.043103448276,4611.862068965517,4957.586206896552,69.20689655172414,77.4396551724138,73.32758620689656,70.98275862068965,45,1,15,2
1741.801724137931,1794.396551724138,1821.6810344827584,4400.887931034483,4317.275862068966,4352.974137931034,4611.862068965517,4957.586206896552,4944.094827586207,77.4396551724138,73.32758620689656,70.98275862068965,80.78448275862068,45,1,16,2
1794.396551724138,1821.6810344827584,1828.206896551724,4317.275862068966,4352.974137931034,4375.810344827586,4957.586206896552,4944.094827586207,4863.077586206897,73.32758620689656,70.98275862068965,80.78448275862068,95.9396551724138,45,1,17,2
1821.6810344827584,1828.206896551724,1829.8189655172407,4352.974137931034,4375.810344827586,4388.344827586207,4944.094827586207,4863.077586206897,5031.853448275862,70.98275862068965,80.78448275862068,95.9396551724138,90.33620689655172,45,1,18,2
1828.206896551724,1829.8189655172407,1788.448275862069,4375.810344827586,4388.344827586207,4692.818965517241,4863.077586206897,5031.853448275862,5308.663793103448,80.78448275862068,95.9396551724138,90.33620689655172,82.93103448275862,45,1,19,2
1829.8189655172407,1788.448275862069,1695.5344827586207,4388.344827586207,4692.818965517241,4837.258620689655,5031.853448275862,5308.663793103448,5398.982758620689,95.9396551724138,90.33620689655172,82.93103448275862,82.64655172413794,45,1,20,2
1788.448275862069,1695.5344827586207,1663.2758620689656,4692.818965517241,4837.258620689655,4848.560344827586,5308.663793103448,5398.982758620689,5183.568965517241,90.33620689655172,82.93103448275862,82.64655172413794,78.31896551724138,45,1,21,2
1695.5344827586207,1663.2758620689656,1653.1206896551723,4837.258620689655,4848.560344827586,4832.974137931034,5398.982758620689,5183.568965517241,4548.224137931034,82.93103448275862,82.64655172413794,78.31896551724138,51.07758620689656,45,1,22,2
1663.2758620689656,1653.1206896551723,1631.7931034482758,4848.560344827586,4832.974137931034,4773.232758620689,5183.568965517241,4548.224137931034,3802.810344827586,82.64655172413794,78.31896551724138,51.07758620689656,29.91379310344828,45,1,23,2
2781.140562248996,2043.562248995984,1499.871485943775,2457.755020080321,2391.751004016064,2312.0,4137.59437751004,3848.136546184739,3541.29718875502,17.2570281124498,13.228915662650602,7.895582329317269,3.7630522088353415,47,0,0,3
2043.562248995984,1499.871485943775,1194.4176706827309,2391.751004016064,2312.0,2261.353413654618,3848.136546184739,3541.29718875502,3354.574297188755,13.228915662650602,7.895582329317269,3.7630522088353415,1.710843373493976,47,0,1,3
1499.871485943775,1194.4176706827309,1094.0401606425703,2312.0,2261.353413654618,2198.028112449799,3541.29718875502,3354.574297188755,3264.590361445783,7.895582329317269,3.7630522088353415,1.710843373493976,1.2208835341365465,47,0,2,0
1194.4176706827309,1094.0401606425703,1042.0963855421687,2261.353413654618,2198.028112449799,2147.610441767068,3354.574297188755,3264.590361445783,3182.622489959839,3.7630522088353415,1.710843373493976,1.2208835341365465,0.6947791164658634,47,0,3,0
1094.0401606425703,1042.0963855421687,1011.44578313253,2198.028112449799,2147.610441767068,2084.9638554216867,3264.590361445783,3182.622489959839,3088.293172690763,1.710843373493976,1.2208835341365465,0.6947791164658634,0.5662650602409639,47,0,4,0
1042.0963855421687,1011.44578313253,997.413654618474,2147.610441767068,2084.9638554216867,2043.8313253012047,3182.622489959839,3088.293172690763,3008.7871485943774,1.2208835341365465,0.6947791164658634,0.5662650602409639,1.963855421686747,47,0,5,0
1011.44578313253,997.413654618474,991.14859437751,2084.9638554216867,2043.8313253012047,2020.911646586345,3088.293172690763,3008.7871485943774,2960.4618473895584,0.6947791164658634,0.5662650602409639,1.963855421686747,7.224899598393574,47,0,6,0
997.413654618474,991.14859437751,1006.2248995983936,2043.8313253012047,2020.911646586345,2004.132530120482,3008.7871485943774,2960.4618473895584,2967.7831325301204,0.5662650602409639,1.963855421686747,7.224899598393574,17.184738955823292,47,0,7,0
991.14859437751,1006.2248995983936,1090.6746987951808,2020.911646586345,2004.132530120482,2066.004016064257,2960.4618473895584,2967.7831325301204,3142.730923694779,1.963855421686747,7.224899598393574,17.184738955823292,26.17670682730924,47,0,8,3
1006.2248995983936,1090.6746987951808,1375.437751004016,2004.132530120482,2066.004016064257,2329.1004016064257,2967.7831325301204,3142.730923694779,3633.357429718876,7.224899598393574,17.184738955823292,26.17670682730924,16.6425702811245,47,0,9,3
1090.6746987951808,1375.437751004016,1808.120481927711,2066.004016064257,2329.1004016064257,2967.718875502008,3142.730923694779,3633.357429718876,4580.269076305221,17.184738955823292,26.17670682730924,16.6425702811245,11.06425702811245,47,0,10,1
1375.437751004016,1808.120481927711,2293.5421686746986,2329.1004016064257,2967.718875502008,3007.9236947791164,3633.357429718876,4580.269076305221,4961.807228915663,26.17670682730924,16.6425702811245,11.06425702811245,11.68273092369478,47,0,11,3
1808.120481927711,2293.5421686746986,2715.6987951807228,2967.718875502008,3007.9236947791164,2993.5381526104416,4580.269076305221,4961.807228915663,5090.847389558233,16.6425702811245,11.06425702811245,11.68273092369478,13.907630522088354,47,0,12,3
2293.5421686746986,2715.6987951807228,3212.967871485944,3007.9236947791164,2993.5381526104416,3015.497991967872,4961.807228915663,5090.847389558233,5090.152610441767,11.06425702811245,11.68273092369478,13.907630522088354,13.309236947791163,47,0,13,3
2715.6987951807228,3212.967871485944,3539.895582329317,2993.5381526104416,3015.497991967872,3073.1004016064257,5090.847389558233,5090.152610441767,4959.317269076305,11.68273092369478,13.907630522088354,13.309236947791163,13.224899598393574,47,0,14,3
3212.967871485944,3539.895582329317,3767.1807228915663,3015.497991967872,3073.1004016064257,3063.779116465864,5090.152610441767,4959.317269076305,5191.413654618474,13.907630522088354,13.309236947791163,13.224899598393574,14.8714859437751,47,0,15,3
3539.895582329317,3767.1807228915663,4045.610441767068,3073.1004016064257,3063.779116465864,3091.5301204819275,4959.317269076305,5191.413654618474,5296.919678714859,13.309236947791163,13.224899598393574,14.8714859437751,17.06425702811245,47,0,16,3
3767.1807228915663,4045.610441767068,4165.831325301205,3063.779116465864,3091.5301204819275,3095.0963855421687,5191.413654618474,5296.919678714859,5296.730923694779,13.224899598393574,14.8714859437751,17.06425702811245,23.69076305220884,47,0,17,3
4045.610441767068,4165.831325301205,4116.7991967871485,3091.5301204819275,3095.0963855421687,3102.662650602409,5296.919678714859,5296.730923694779,5290.775100401606,14.8714859437751,17.06425702811245,23.69076305220884,28.5140562248996,47,0,18,3
4165.831325301205,4116.7991967871485,3955.6787148594376,3095.0963855421687,3102.662650602409,3174.6987951807228,5296.730923694779,5290.775100401606,5209.084337349397,17.06425702811245,23.69076305220884,28.5140562248996,19.899598393574298,47,0,19,1
4116.7991967871485,3955.6787148594376,3573.6546184738954,3102.662650602409,3174.6987951807228,3018.293172690763,5290.775100401606,5209.084337349397,4986.614457831325,23.69076305220884,28.5140562248996,19.899598393574298,16.453815261044177,47,0,20,1
3955.6787148594376,3573.6546184738954,3193.81124497992,3174.6987951807228,3018.293172690763,2649.481927710844,5209.084337349397,4986.614457831325,4494.29718875502,28.5140562248996,19.899598393574298,16.453815261044177,17.2570281124498,47,0,21,1
3573.6546184738954,3193.81124497992,2781.140562248996,3018.293172690763,2649.481927710844,2457.755020080321,4986.614457831325,4494.29718875502,4137.59437751004,19.899598393574298,16.453815261044177,17.2570281124498,13.228915662650602,47,0,22,3
3193.81124497992,2781.140562248996,2043.562248995984,2649.481927710844,2457.755020080321,2391.751004016064,4494.29718875502,4137.59437751004,3848.136546184739,16.453815261044177,17.2570281124498,13.228915662650602,7.895582329317269,47,0,23,3
3056.0172413793102,2160.3793103448274,1489.3275862068965,2096.344827586207,2137.387931034483,2160.353448275862,2373.0344827586205,2371.4913793103447,2380.5,11.758620689655173,10.724137931034482,7.068965517241379,5.137931034482759,47,1,0,3
2160.3793103448274,1489.3275862068965,1281.0,2137.387931034483,2160.353448275862,2205.594827586207,2371.4913793103447,2380.5,2382.956896551724,10.724137931034482,7.068965517241379,5.137931034482759,2.827586206896552,47,1,1,3
1489.3275862068965,1281.0,1121.2844827586207,2160.353448275862,2205.594827586207,2145.672413793104,2380.5,2382.956896551724,2347.75,7.068965517241379,5.137931034482759,2.827586206896552,1.3793103448275863,47,1,2,0
1281.0,1121.2844827586207,1043.9655172413793,2205.594827586207,2145.672413793104,2110.405172413793,2382.956896551724,2347.75,2281.844827586207,5.137931034482759,2.827586206896552,1.3793103448275863,1.4741379310344829,47,1,3,0
1121.2844827586207,1043.9655172413793,994.3793103448276,2145.672413793104,2110.405172413793,2059.094827586207,2347.75,2281.844827586207,2201.0258620689656,2.827586206896552,1.3793103448275863,1.4741379310344829,1.0689655172413792,47,1,4,0
1043.9655172413793,994.3793103448276,969.9913793103448,2110.405172413793,2059.094827586207,2018.3189655172407,2281.844827586207,2201.0258620689656,2136.939655172414,1.3793103448275863,1.4741379310344829,1.0689655172413792,1.5344827586206895,47,1,5,0
994.3793103448276,969.9913793103448,959.6120689655172,2059.094827586207,2018.3189655172407,1994.698275862069,2201.0258620689656,2136.939655172414,2102.2155172413795,1.4741379310344829,1.0689655172413792,1.5344827586206895,5.801724137931035,47,1,6,0
969.9913793103448,959.6120689655172,969.75,2018.3189655172407,1994.698275862069,1972.629310344828,2136.939655172414,2102.2155172413795,2079.2758620689656,1.0689655172413792,1.5344827586206895,5.801724137931035,5.387931034482759,47,1,7,0
959.6120689655172,969.75,1002.9655172413792,1994.698275862069,1972.629310344828,1986.155172413793,2102.2155172413795,2079.2758620689656,2072.0689655172414,1.5344827586206895,5.801724137931035,5.387931034482759,8.663793103448276,47,1,8,0
969.75,1002.9655172413792,1083.905172413793,1972.629310344828,1986.155172413793,2037.5689655172407,2079.2758620689656,2072.0689655172414,2084.7672413793102,5.801724137931035,5.387931034482759,8.663793103448276,9.655172413793103,47,1,9,0
1002.9655172413792,1083.905172413793,1236.5689655172414,1986.155172413793,2037.5689655172407,2099.801724137931,2072.0689655172414,2084.7672413793102,2144.2327586206898,5.387931034482759,8.663793103448276,9.655172413793103,9.551724137931034,47,1,10,3
1083.905172413793,1236.5689655172414,1500.9655172413793,2037.5689655172407,2099.801724137931,2110.7758620689656,2084.7672413793102,2144.2327586206898,2210.862068965517,8.663793103448276,9.655172413793103,9.551724137931034,11.362068965517242,47,1,11,3
1236.5689655172414,1500.9655172413793,2170.2241379310344,2099.801724137931,2110.7758620689656,2107.0689655172414,2144.2327586206898,2210.862068965517,2276.155172413793,9.655172413793103,9.551724137931034,11.362068965517242,12.241379310344827,47,1,12,3
1500.9655172413793,2170.2241379310344,3099.0172413793102,2110.7758620689656,2107.0689655172414,2124.793103448276,2210.862068965517,2276.155172413793,2314.6810344827586,9.551724137931034,11.362068965517242,12.241379310344827,12.758620689655173,47,1,13,3
2170.2241379310344,3099.0172413793102,3777.2241379310335,2107.0689655172414,2124.793103448276,2105.896551724138,2276.155172413793,2314.6810344827586,2348.5172413793102,11.362068965517242,12.241379310344827,12.758620689655173,14.56896551724138,47,1,14,3
3099.0172413793102,3777.2241379310335,4451.560344827586,2124.793103448276,2105.896551724138,2101.5,2314.6810344827586,2348.5172413793102,2383.9137931034484,12.241379310344827,12.758620689655173,14.56896551724138,14.336206896551724,47,1,15,3
3777.2241379310335,4451.560344827586,5281.172413793103,2105.896551724138,2101.5,2116.6810344827586,2348.5172413793102,2383.9137931034484,2386.810344827586,12.758620689655173,14.56896551724138,14.336206896551724,16.887931034482758,47,1,16,3
4451.560344827586,5281.172413793103,5724.0344827586205,2101.5,2116.6810344827586,2085.9137931034484,2383.9137931034484,2386.810344827586,2375.1293103448274,14.56896551724138,14.336206896551724,16.887931034482758,18.27586206896552,47,1,17,3
5281.172413793103,5724.0344827586205,5608.974137931034,2116.6810344827586,2085.9137931034484,2079.2155172413795,2386.810344827586,2375.1293103448274,2377.2155172413795,14.336206896551724,16.887931034482758,18.27586206896552,15.508620689655173,47,1,18,3
