,Predictions,Original
3212,7549.0674,7237.6826171875
3213,7544.8447,7322.702148437499
3214,7536.666,7086.34375
3215,7513.754,7167.3232421875
3216,7496.461,7243.1328125
3217,7474.406,7295.2919921875
3218,7454.303,7373.9521484375
3219,7446.458,7289.302246093749
3220,7436.2207,7195.6826171875
3221,7427.583,7360.251953124999
3222,7420.5156,7344.56201171875
3223,7413.5557,7157.80322265625
3224,7401.9683,7151.96337890625
3225,7386.755,7071.64404296875
3226,7365.3555,7181.74267578125
3227,7350.201,7299.46240234375
3228,7334.978,7387.3720703125
3229,7327.3477,7454.032226562499
3230,7330.0815,7484.891845703125
3231,7329.697,7515.75146484375
3232,7327.9194,7493.08203125
3233,7328.453,7635.531249999999
3234,7333.064,7612.6513671875
3235,7333.5425,7582.121093749999
3236,7337.923,7589.861328125001
3237,7333.944,7474.68212890625
3238,7323.018,7500.76220703125
3239,7316.9707,7423.5419921875
3240,7299.078,7329.342285156249
3241,7297.364,7254.032226562499
3242,7296.142,7330.712402343749
3243,7282.3594,7439.932128906249
3244,7280.0894,7548.451171875
3245,7284.398,7534.431640625
3246,7294.293,7608.8212890625
3247,7302.5547,7647.22119140625
3248,7306.48,7639.520996093749
3249,7304.983,7597.391113281249
3250,7297.726,7714.480957031249
3251,7297.047,7704.4912109375
3252,7298.017,7664.541015625001
3253,7297.1416,7649.80126953125
3254,7295.696,7712.0009765625
3255,7294.56,7701.261230468751
3256,7296.081,7666.311035156249
3257,7291.9546,7761.191406249999
3258,7297.9717,7787.42138671875
3259,7307.8003,7747.980957031251
3260,7309.6055,7784.781250000001
3261,7316.634,7798.961425781251
3262,7324.514,7760.60107421875
3263,7331.0454,7911.64990234375
3264,7346.129,7957.49951171875
3265,7353.0596,7972.6298828125
3266,7365.8105,7936.81982421875
3267,7376.0474,7963.26953125
3268,7372.181,8034.459472656249
3269,7378.2344,7976.709472656251
3270,7389.0693,7894.99951171875
3271,7400.4585,7829.7607421875
3272,7410.498,7891.5498046875
3273,7418.094,7941.189941406251
3274,7428.875,7931.059570312501
3275,7434.2056,7924.06982421875
3276,7438.4688,7928.909667968749
3277,7441.046,7927.279785156251
3278,7444.037,7975.89990234375
3279,7442.0327,7940.60986328125
3280,7446.146,7736.951171874999
3281,7461.66,7689.71142578125
3282,7469.6963,7722.88134765625
3283,7477.714,7741.171386718749
3284,7487.0864,7616.2509765625
3285,7491.1377,7668.221191406249
3286,7492.9067,7720.791015624999
3287,7493.0527,7830.180664062501
3288,7498.376,7890.919921875001
3289,7501.5317,7884.36962890625
3290,7500.902,7851.280273437499
3291,7502.3633,7835.5107421875
3292,7505.979,7890.079589843751
3293,7506.433,8091.269042968751
3294,7508.216,8132.5693359375
3295,7515.6694,8163.7890625
3296,7525.606,8099.719238281249
3297,7531.091,8158.29931640625
3298,7540.33,8186.92919921875
3299,7552.486,8196.3681640625
3300,7560.829,8199.43798828125
3301,7573.9717,8202.5078125
3302,7593.6494,8166.58935546875
3303,7615.3276,8191.509277343749
3304,7621.8037,8189.409179687499
3305,7628.97,8240.857421875
3306,7644.4756,8237.748046875
3307,7653.851,8244.1474609375
3308,7661.0635,8246.0673828125
3309,7668.8926,8200.3974609375
3310,7672.6084,8283.998046875
3311,7682.532,8283.8876953125
3312,7693.984,8244.158203125
3313,7713.07,8176.72900390625
3314,7723.9556,8090.189453125
3315,7723.1665,8106.629394531251
3316,7726.2925,8215.41796875
3317,7730.286,8205.267578125
3318,7733.849,8060.509277343749
3319,7735.2236,8046.19921875
3320,7735.2324,8124.58935546875
3321,7736.572,8131.199218749999
3322,7738.8335,8168.029296875001
3323,7746.383,8306.9482421875
3324,7758.3687,8343.1982421875
3325,7766.887,8291.0078125
3326,7774.244,8354.017578125
3327,7778.8447,8287.0576171875
3328,7782.4326,8379.7177734375
3329,7786.9995,8344.7275390625
3330,7795.582,8293.8681640625
3331,7810.653,8357.8173828125
3332,7819.1567,8449.3076171875
3333,7825.5674,8430.5478515625
3334,7829.0933,8445.59765625
3335,7834.2764,8450.59765625
3336,7842.4243,8436.91796875
3337,7846.106,8316.017578125
3338,7848.506,8240.6181640625
3339,7846.1177,8312.177734375
3340,7850.692,8255.5078125
3341,7859.694,8283.41796875
3342,7869.408,8306.087890625
3343,7879.1807,8374.8779296875
3344,7886.779,8328.59765625
3345,7888.869,8297.017578125
3346,7894.408,8349.9580078125
3347,7900.022,8312.1181640625
3348,7905.631,8367.1376953125
3349,7915.302,8372.4482421875
3350,7920.1465,8520.078125
3351,7928.8345,8585.7373046875
3352,7940.5117,8623.9775390625
3353,7951.0425,8702.1982421875
3354,7962.017,8704.357421875
3355,7969.8096,8703.7578125
3356,7977.1934,8753.8076171875
3357,7982.119,8718.7978515625
3358,7990.159,8736.5576171875
3359,8009.0205,8740.3974609375
3360,8026.1157,8756.677734375
3361,8040.4893,8782.16796875
3362,8057.4927,8817.8681640625
3363,8070.2896,8768.6875
3364,8081.0376,8827.7578125
3365,8091.009,8860.4580078125
3366,8102.6577,8898.8369140625
3367,8111.3657,8861.0673828125
3368,8120.5825,8892.2763671875
3369,8137.7583,8870.7275390625
3370,8150.726,8866.3173828125
3371,8166.638,8907.876953125
3372,8178.941,8972.466796875
3373,8184.545,9025.2666015625
3374,8195.46,8997.1572265625
3375,8199.387,8846.27734375
3376,8208.369,8883.1767578125
3377,8219.188,8782.6875
3378,8223.815,8817.84765625
3379,8237.811,8931.3271484375
3380,8253.052,8964.966796875
3381,8268.628,8975.546875
3382,8283.388,8972.4765625
3383,8288.959,8925.056640625
3384,8294.9795,8987.966796875
3385,8302.891,9085.9853515625
3386,8313.436,9022.13671875
3387,8327.146,8954.3466796875
3388,8346.007,8947.7568359375
3389,8357.92,8991.3564453125
3390,8363.274,9055.5556640625
3391,8373.485,9102.2958984375
3392,8380.685,9145.3154296875
3393,8387.873,9140.474051339286
3394,8394.574,9135.63267299107
3395,8399.677,9130.791294642857
3396,8406.5625,9125.949916294643
3397,8413.931,9121.10853794643
3398,8423.963,9116.267159598214
3399,8439.155,9111.42578125
3400,8450.617,9006.787109375
3401,8454.908,8836.52734375
3402,8459.046,8609.828125
3403,8451.362,8685.4375
3404,8446.753,8721.8974609375
3405,8446.005,8712.927734375
3406,8447.074,8683.84765625
3407,8451.979,8843.8076171875
3408,8455.455,8839.1875
3409,8462.381,8673.6376953125
3410,8463.924,8528.908203125
3411,8457.42,8541.607421875
3412,8443.989,8599.6181640625
3413,8431.201,8663.57275390625
3414,8423.58,8727.52734375
3415,8419.163,8619.8681640625
3416,8415.711,8738.337890625
3417,8413.183,8784.3681640625
3418,8405.322,8713.7578125
3419,8402.736,8747.7177734375
3420,8400.793,8749.9873046875
3421,8398.699,8642.8681640625
3422,8393.48,8567.7880859375
3423,8386.804,8519.9873046875
3424,8381.356,8234.748046875
3425,8367.036,8324.5478515625
3426,8352.808,8282.658203125
3427,8342.661,8394.7177734375
3428,8338.566,8467.677734375
3429,8328.641,8508.0078125
3430,8316.792,8545.0478515625
3431,8307.414,8576.3681640625
3432,8300.348,8610.357421875
3433,8301.26,8553.02734375
3434,8302.67,8596.5380859375
3435,8305.176,8646.27734375
3436,8301.035,8683.267578125
3437,8300.017,8705.09765625
3438,8292.699,8754.0478515625
3439,8280.958,8802.998046875
3440,8274.025,8851.9482421875
3441,8271.6875,8901.6865234375
3442,8274.879,8894.5068359375
3443,8284.746,8880.236328125
3444,8292.641,8732.5576171875
3445,8297.3545,8780.16796875
3446,8305.864,8802.6982421875
3447,8307.964,8718.087890625
3448,8310.212,8714.4482421875
3449,8313.143,8638.517578125
3450,8308.236,8813.248046875
3451,8311.427,8957.6171875
3452,8316.836,8969.396484375
3453,8324.051,8950.716796875
3454,8329.218,8948.1064453125
3455,8332.436,9049.216796875
3456,8338.61,9040.736328125
3457,8339.199,9007.8369140625
3458,8340.657,8976.94189453125
3459,8343.599,8946.046875
3460,8346.129,8947.31640625
3461,8343.388,9018.5771484375
3462,8343.401,8977.197265625
3463,8344.861,9035.447265625
3464,8346.264,9023.2470703125
3465,8355.2,9020.3671875
3466,8367.905,9033.646484375
3467,8376.403,9006.5771484375
3468,8389.793,8911.6767578125
3469,8397.393,8884.056640625
3470,8405.177,8944.806640625
3471,8417.04,8892.8466796875
3472,8417.699,8836.998046875
3473,8420.317,8747.4775390625
3474,8417.427,8756.578125
3475,8415.916,8727.0576171875
3476,8414.44,8788.3681640625
3477,8407.396,8809.9677734375
3478,8401.001,8823.6474609375
3479,8399.161,8988.806640625
3480,8399.026,9062.3154296875
3481,8404.481,8991.3271484375
3482,8409.053,9046.2470703125
3483,8413.229,9051.65625
3484,8420.562,9057.0654296875
3485,8424.845,9007.4970703125
3486,8433.489,9000.9072265625
3487,8436.737,8837.7880859375
3488,8440.481,8712.91796875
3489,8440.904,8829.177734375
3490,8443.128,8831.41796875
3491,8447.432,8654.3974609375
3492,8445.08,8636.0673828125
3493,8445.303,8530.6474609375
3494,8440.604,8597.587890625
3495,8436.254,8621.0078125
3496,8432.641,8567.248046875
3497,8425.297,8532.7978515625
3498,8419.938,8500.1279296875
3499,8413.549,8478.828125
3500,8405.643,8573.34765625
3501,8391.17,8652.5576171875
3502,8379.914,8739.7880859375
3503,8375.926,8774.6875
3504,8375.329,8784.408203125
3505,8373.983,8824.408203125
3506,8374.291,8773.3876953125
3507,8373.881,8749.517578125
3508,8368.986,8665.8173828125
3509,8370.082,8490.9775390625
3510,8369.18,8488.02734375
3511,8354.839,8481.3173828125
3512,8340.617,8574.8779296875
3513,8333.298,8538.5380859375
3514,8328.825,8524.5380859375
3515,8330.725,8706.1376953125
3516,8329.288,8717.107421875
3517,8330.031,8765.2880859375
3518,8336.684,8683.4775390625
3519,8340.323,8794.2080078125
3520,8348.912,8817.4580078125
3521,8347.777,8767.16796875
3522,8347.614,8644.1474609375
3523,8340.789,8701.34765625
3524,8331.308,8584.6875
3525,8321.7,8456.828125
3526,8304.464,8317.2373046875
3527,8286.575,7853.100097656249
3528,8260.499,7552.77099609375
3529,8227.973,7493.09228515625
3530,8189.718,7736.291015625
3531,8165.3843,7719.06103515625
3532,8153.9814,7636.9912109375
3533,8144.374,7819.361328125
3534,8128.5894,7798.56103515625
3535,8112.796,7741.73095703125
3536,8091.735,7614.94140625
3537,8063.896,7342.93212890625
3538,8040.0566,7312.562011718749
3539,8014.355,7550.201171875
3540,7990.0063,7502.902343749999
3541,7962.018,7410.842285156249
3542,7934.159,7445.072265624999
3543,7909.399,7577.980957031249
3544,7871.8335,7646.161132812501
3545,7840.203,7741.3310546875
3546,7816.3496,7757.73095703125
3547,7788.4287,7757.031250000001
3548,7769.226,7551.541015625
3549,7756.2217,7367.162109375
3550,7747.838,7528.9814453125
3551,7736.342,7548.341308593751
3552,7715.725,7610.541015624999
3553,7712.4126,7500.941650390625
3554,7705.2676,7391.342285156249
3555,7687.586,7228.442871093749
3556,7664.31,7385.652343749999
3557,7641.2793,7577.371093749999
3558,7626.4795,7480.85205078125
3559,7632.8623,7492.822265625
3560,7644.525,7535.8515625
3561,7635.1357,7305.47216796875
3562,7610.3022,7046.1943359375
3563,7578.2793,6877.09423828125
3564,7535.2646,7089.923828125
3565,7488.737,7146.953125
3566,7456.1187,7182.58251953125
3567,7436.1943,7225.352539062499
3568,7428.248,7013.9443359375
3569,7419.1694,7047.84423828125
3570,7410.024,6989.1240234375
3571,7400.168,7131.97314453125
3572,7386.427,7211.9326171875
3573,7378.682,7305.307373046875
3574,7373.235,7398.682128906249
3575,7358.334,7382.322265624999
3576,7348.5474,7428.30224609375
3577,7338.233,7358.052246093749
3578,7329.071,7461.092285156249
3579,7319.388,7359.452148437499
3580,7307.562,7353.34228515625
3581,7294.6646,7244.292480468749
3582,7272.5674,7254.481933593749
3583,7248.949,7470.27197265625
3584,7237.8496,7491.18212890625
3585,7239.1304,7535.79150390625
3586,7238.526,7565.18115234375
3587,7248.957,7616.03125
3588,7259.144,7587.6611328125
3589,7257.7466,7621.98095703125
3590,7262.305,7598.421386718751
3591,7255.8516,7460.282226562499
3592,7254.555,7603.201171875
3593,7256.8013,7621.691406250001
3594,7260.4834,7600.76123046875
3595,7283.373,7561.831054687499
3596,7289.1353,7308.652343749999
3597,7281.276,7367.262207031249
3598,7275.2754,7525.621582031249
3599,7271.94,7491.032226562499
3600,7273.49,7387.492187499999
3601,7274.1577,7387.7822265625
3602,7285.008,7233.752441406249
3603,7280.6465,7042.6142578125
3604,7272.705,7000.00390625
3605,7258.912,6806.404296875
3606,7238.8228,6864.3642578125
3607,7226.1665,6784.494140625
3608,7201.4805,6898.75390625
3609,7193.293,6988.6240234375
3610,7182.779,6904.09423828125
3611,7170.484,7178.66259765625
3612,7175.559,7140.6533203125
3613,7180.5156,7098.0537109375
3614,7179.8916,6956.25390625
3615,7164.409,7032.97412109375
3616,7144.964,6982.8740234375
3617,7116.694,6893.27392578125
3618,7103.0186,6949.01416015625
3619,7091.7,6896.2841796875
3620,7077.682,6922.5439453125
3621,7078.8296,6764.56396484375
3622,7063.794,6785.06396484375
3623,7054.2065,6633.3046875
3624,7035.9536,6662.61474609375
3625,7023.508,6966.4541015625
3626,7021.0537,6966.32421875
3627,7022.2515,7110.70361328125
3628,7041.7173,7092.5537109375
3629,7049.107,7085.00341796875
3630,7048.887,7056.64404296875
3631,7044.096,7074.7939453125
3632,7044.7744,7072.05419921875
3633,7030.982,7053.35400390625
3634,7018.554,7082.94384765625
3635,7021.3906,7130.8330078125
3636,7018.0337,7120.48291015625
3637,7022.3037,7093.013671875
3638,7024.315,7178.8427734375
3639,7029.5283,7188.1826171875
3640,7027.887,7186.552734375
3641,7027.861,7181.5126953125
3642,7029.7363,7103.59375
3643,7026.048,7221.052734375
3644,7027.2744,7233.66259765625
3645,7029.9785,7255.377563476562
3646,7049.7817,7277.092529296874
3647,7060.942,7298.807495117187
3648,7068.1255,7320.522460937499
3649,7077.7305,7342.2374267578125
3650,7072.915,7363.952392578125
3651,7076.15,7385.6673583984375
3652,7073.652,7407.382324218749
3653,7079.5654,7517.0517578125
3654,7093.4175,7549.18115234375
3655,7102.2817,7652.43115234375
3656,7115.646,7674.961425781249
3657,7120.251,7687.951171875001
3658,7123.383,7707.4111328125
3659,7119.5713,7869.88037109375
3660,7126.664,7910.74951171875
3661,7138.329,7862.240234375001
3662,7152.7017,7912.8798828125
3663,7184.4463,7884.0498046875
3664,7209.7007,8005.209472656251
3665,7242.4727,7869.670410156249
3666,7259.924,7894.32958984375
3667,7281.8315,7954.78955078125
3668,7300.754,7921.4697265625
3669,7308.3457,8001.6494140625
3670,7327.3647,7937.26953125
3671,7337.46,7959.3095703125
3672,7351.3135,8013.342773437499
3673,7368.03,8067.375976562499
3674,7388.921,8121.409179687501
3675,7404.9976,8118.30908203125
3676,7421.364,8144.009277343751
3677,7434.2417,8004.70947265625
3678,7442.51,7937.939941406251
3679,7456.8994,7903.0498046875
3680,7467.392,7984.529296875
3681,7485.7925,8015.979003906249
3682,7501.953,7927.51953125
3683,7520.5635,8031.47900390625
3684,7539.4663,8125.22900390625
3685,7546.4204,8121.58935546875
3686,7557.925,8054.9091796875
3687,7569.9883,8043.88916015625
3688,7582.492,7972.669921875001
3689,7591.2456,7981.909179687501
3690,7603.279,8059.9091796875
3691,7611.8916,8076.5791015625
3692,7625.829,7967.589843749999
3693,7640.761,8029.429199218749
3694,7649.5513,8038.0390625
3695,7655.7866,7872.630371093751
3696,7655.509,7932.969726562501
3697,7662.8306,7862.870117187499
3698,7662.0425,7760.821289062501
3699,7666.6426,7700.30615234375
3700,7671.465,7639.791015624999
3701,7667.2925,7706.23095703125
3702,7668.7183,7600.84130859375
3703,7663.366,7640.6513671875
3704,7665.954,7656.64111328125
3705,7660.918,7662.89111328125
3706,7650.8804,7788.241210937499
3707,7653.8154,7729.8310546875
3708,7649.9395,7585.84130859375
3709,7652.7285,7604.97119140625
3710,7655.384,7622.6611328125
3711,7653.771,7507.1220703125
3712,7652.46,7481.06201171875
3713,7645.3726,7498.812011718749
3714,7641.02,7563.151367187499
3715,7628.845,7521.321777343749
3716,7617.6504,7480.47216796875
3717,7608.812,7501.692382812499
3718,7599.6733,7589.23681640625
3719,7596.2363,7676.781249999999
3720,7595.3965,7659.5009765625
3721,7600.015,7700.921386718751
3722,7602.7607,7538.051757812499
3723,7598.5137,7545.681152343751
3724,7594.215,7475.682128906249
3725,7581.0,7483.98193359375
3726,7572.0005,7401.342285156249
3727,7565.146,7377.15234375
3728,7556.0015,7395.6123046875
3729,7551.3857,7234.54248046875
3730,7540.3184,7356.742187499999
3731,7526.9814,7151.1630859375
3732,7509.1333,7192.20263671875
3733,7495.4775,7274.862304687499
3734,7482.414,7147.72314453125
3735,7466.593,7124.86328125
3736,7453.9805,7071.60400390625
3737,7435.621,7135.97314453125
3738,7418.3047,7342.26220703125
3739,7415.4854,7261.77197265625
3740,7405.87,7301.47216796875
3741,7399.113,7106.0634765625
3742,7387.4575,6894.63427734375
3743,7364.9316,7000.42431640625
3744,7349.0483,7056.1240234375
3745,7330.147,7080.28369140625
3746,7320.9604,6999.6240234375
3747,7308.866,7120.203125
3748,7296.1924,7072.05419921875
3749,7282.3745,7088.8037109375
3750,7267.1997,7075.07373046875
3751,7249.2163,7155.80322265625
3752,7236.203,7281.47216796875
3753,7234.2764,7273.10205078125
3754,7229.8154,7334.60205078125
3755,7227.1445,7279.02197265625
3756,7225.5996,7222.022460937499
3757,7220.0835,7166.35302734375
3758,7218.504,7137.9033203125
3759,7211.6895,7182.982421875
3760,7200.078,7169.58251953125
3761,7195.3457,7296.251953125
3762,7186.1475,7345.13232421875
3763,7187.526,7418.332031249999
3764,7192.673,7422.56201171875
3765,7189.5156,7387.751953125
3766,7191.1797,7368.56201171875
3767,7189.178,7309.932128906249
3768,7193.8184,7251.322265624999
3769,7190.4287,7257.88232421875
3770,7185.192,7130.9033203125
3771,7182.451,7104.24365234375
3772,7174.2754,7090.013671875
3773,7177.189,7126.97314453125
3774,7171.933,7049.02392578125
3775,7174.1562,7148.54296875
3776,7173.9204,7164.6533203125
3777,7162.432,7028.7041015625
3778,7159.773,7008.32421875
3779,7143.7065,6979.10400390625
3780,7128.181,6970.6640625
3781,7121.1367,7124.46337890625
3782,7120.0425,7158.85302734375
3783,7119.8657,7270.462402343749
3784,7116.5176,7267.932128906249
3785,7111.1475,7242.707275390624
3786,7106.294,7217.482421874999
3787,7102.045,7286.30224609375
3788,7097.339,7295.43212890625
3789,7105.8657,7319.77197265625
3790,7111.647,7433.67236328125
3791,7118.2236,7441.092285156249
3792,7134.93,7436.27197265625
3793,7144.526,7479.222167968749
3794,7146.7593,7467.71240234375
3795,7145.3066,7490.182128906249
3796,7146.048,7467.89208984375
3797,7150.754,7431.88232421875
3798,7148.677,7506.7822265625
3799,7165.4243,7496.55224609375
3800,7179.227,7505.14208984375
3801,7193.2324,7477.501953124999
3802,7206.975,7468.1923828125
3803,7212.4727,7361.912109374999
3804,7218.7344,7391.122070312499
3805,7214.4473,7371.412109374999
3806,7216.1143,7397.0322265625
3807,7222.4062,7450.501953124999
3808,7227.553,7451.322265624999
3809,7233.7407,7367.412109375
3810,7238.8247,7326.692382812499
3811,7243.544,7424.882324218749
3812,7241.1147,7482.71240234375
3813,7241.0674,7485.102050781249
3814,7247.4365,7570.42138671875
3815,7251.331,7578.770996093751
3816,7259.009,7738.020996093749
3817,7270.0483,7762.191406250001
3818,7287.9897,7734.230957031249
3819,7305.19,7781.881347656249
3820,7319.125,7727.52099609375
3821,7332.976,7754.561035156251
3822,7337.92,7768.270996093751
3823,7339.328,7734.101074218749
3824,7345.2524,7669.60107421875
3825,7349.1665,7683.77099609375
3826,7354.6064,7715.13134765625
3827,7359.6772,7675.691406250001
3828,7370.8237,7718.651367187499
3829,7380.925,7684.60107421875
3830,7387.767,7682.311035156251
3831,7397.4395,7690.62109375
3832,7405.832,7615.861328124999
3833,7406.976,7591.98095703125
3834,7408.423,7521.836669921874
3835,7414.6987,7451.692382812499
3836,7419.2896,7437.012207031249
3837,7423.002,7418.872070312499
3838,7422.6655,7470.992187499999
3839,7421.319,7464.3720703125
3840,7419.8354,7465.382324218749
3841,7415.8438,7408.73193359375
3842,7416.969,7373.01220703125
3843,7415.6353,7337.4521484375
3844,7412.7456,7314.85205078125
3845,7410.6494,7262.052246093749
3846,7409.4883,7134.033203125
3847,7404.5635,7091.6435546875
3848,7391.273,7182.5625
3849,7382.8687,7166.02294921875
3850,7374.6875,7179.61279296875
3851,7369.0386,7210.44287109375
3852,7366.118,7185.33251953125
3853,7358.584,7236.652832031249
3854,7358.531,7287.152343749999
3855,7352.392,7242.602539062499
3856,7349.015,7293.192382812499
3857,7348.2666,7267.722167968749
3858,7337.562,7136.02294921875
3859,7331.154,7159.72314453125
3860,7321.0654,7143.81298828125
3861,7309.757,7130.04296875
3862,7299.5723,7129.01318359375
3863,7290.0024,7145.7431640625
3864,7285.0923,7088.4638671875
3865,7278.477,7105.7333984375
3866,7273.589,7325.981933593749
3867,7273.022,7407.34228515625
3868,7280.8384,7430.172363281249
3869,7292.478,7434.902343749999
3870,7297.8916,7503.52197265625
3871,7305.2354,7580.141113281251
3872,7306.56,7599.88134765625
3873,7311.936,7600.951171875
3874,7319.9653,7649.02099609375
3875,7326.679,7623.230957031249
3876,7334.615,7642.230957031249
3877,7339.738,7609.471191406249
3878,7342.4526,7613.661132812501
3879,7346.574,7690.1611328125
3880,7353.5254,7757.06103515625
3881,7360.6074,7698.741210937501
3882,7369.309,7631.2509765625
3883,7377.1064,7643.71142578125
3884,7381.146,7677.44140625
3885,7384.6924,7595.431152343749
3886,7392.84,7519.901855468749
3887,7401.346,7535.491699218749
3888,7401.0527,7636.541015625
3889,7399.491,7634.161132812499
3890,7403.11,7648.38134765625
3891,7408.54,7699.47119140625
3892,7415.0854,7739.331298828125
3893,7421.3955,7779.19140625
3894,7430.886,7836.810546875
3895,7435.4883,7805.961425781251
3896,7442.8594,7755.061035156249
3897,7451.865,7721.631347656249
3898,7450.685,7738.611328125
3899,7452.3716,7811.611328125
3900,7455.3657,7819.12109375
3901,7459.1484,7823.94091796875
3902,7466.612,7764.9912109375
3903,7472.7217,7700.401367187499
3904,7484.3335,7616.611328124999
3905,7491.212,7732.84130859375
3906,7495.61,7724.89111328125
3907,7504.8975,7759.071289062501
3908,7520.8574,7744.151367187501
3909,7536.006,7695.96142578125
3910,7540.942,7672.55126953125
3911,7545.2036,7714.64111328125
3912,7543.9155,7801.97119140625
3913,7542.275,7832.95068359375
3914,7547.267,7849.99072265625
3915,7555.3135,7855.9404296875
3916,7559.427,7923.1298828125
3917,7563.3726,7886.909667968749
3918,7570.0366,7906.61962890625
3919,7581.8843,7911.229614257813
3920,7590.2705,7915.839599609374
3921,7598.7197,7920.449584960937
3922,7611.5273,7925.0595703125
3923,7620.0576,7929.6695556640625
3924,7625.978,7934.279541015626
3925,7637.324,7938.889526367187
3926,7649.101,7943.49951171875
3927,7659.0645,7960.849609375001
3928,7672.5796,8029.0693359375
3929,7685.8223,7957.4296875
3930,7693.72,7947.68994140625
3931,7701.913,7947.649902343749
3932,7708.154,7880.869628906249
3933,7712.559,7897.94970703125
3934,7714.1206,7931.274658203126
3935,7715.193,7964.599609374999
3936,7724.982,7867.31005859375
3937,7728.9316,7932.6796875
3938,7728.967,7950.269531249999
3939,7727.203,7960.4794921875
3940,7726.7827,8015.109375000001
3941,7726.9946,8038.689453125
3942,7730.8325,7994.679199218751
3943,7739.9873,7995.479003906251
3944,7746.746,7951.7294921875
3945,7749.836,7927.4599609375
3946,7751.3164,7811.31103515625
3947,7754.3823,7838.44091796875
3948,7756.3213,7798.000976562499
3949,7754.0254,7811.81103515625
3950,7753.995,7796.191406250001
3951,7754.7915,7856.090332031249
3952,7750.799,7856.330078125001
3953,7751.9233,7894.08984375
3954,7756.609,7866.850097656251
3955,7758.639,7918.579589843751
3956,7757.849,7899.209960937501
3957,7756.1875,7913.14990234375
3958,7755.8394,7942.31982421875
3959,7753.6733,7879.133626302083
3960,7750.671,7815.947428385417
3961,7752.7188,7752.761230468749
3962,7746.177,7728.51123046875
3963,7738.0576,7752.77099609375
3964,7734.937,7857.9501953125
3965,7733.0234,7821.6005859375
3966,7732.2124,7763.5009765625
3967,7731.762,7801.02099609375
3968,7734.3677,7809.041015625001
3969,7731.4224,7791.3212890625
3970,7730.8247,7930.76953125
3971,7737.4565,7970.349609375001
3972,7741.6514,7942.739746093751
3973,7749.498,8023.67919921875
3974,7752.209,8021.71923828125
3975,7752.7197,8022.029296874999
3976,7758.003,8029.709472656249
3977,7761.866,8093.62939453125
3978,7769.9893,8111.054199218751
3979,7777.2417,8128.47900390625
3980,7785.8296,8134.9990234375
3981,7790.5293,8169.019042968751
3982,7796.324,8163.029296875
3983,7805.4043,8267.0576171875
3984,7812.793,8285.857421875
3985,7819.936,8280.2275390625
3986,7828.0986,8248.2880859375
3987,7838.7505,8251.7880859375
3988,7847.8613,8318.5576171875
3989,7856.918,8390.017578125
3990,7871.222,8368.158203125
3991,7886.634,8377.017578125
3992,7897.3213,8383.017578125
3993,7912.2266,8398.8076171875
3994,7924.476,8237.7978515625
3995,7928.972,8209.748046875
3996,7933.7134,8280.0673828125
3997,7937.2983,8263.017578125
3998,7940.5537,8337.8681640625
3999,7946.4985,8243.2578125
4000,7949.447,8254.767578125
4001,7954.75,8200.9873046875
4002,7953.465,8191.189453124999
4003,7953.0044,8181.879394531251
4004,7955.401,8096.109375000001
4005,7954.492,8095.169433593751
4006,7957.4663,8160.51904296875
4007,7961.3223,8116.119140624999
4008,7966.88,8033.874511718751
4009,7970.09,7951.6298828125
4010,7968.0864,7937.7099609375
4011,7960.36,7992.859375000001
4012,7957.3623,8010.9892578125
4013,7955.3145,8007.359375
4014,7949.5127,7898.879882812499
4015,7939.9136,7793.28125
4016,7933.8467,7758.0009765625
4017,7919.717,7663.201171874999
4018,7907.427,7784.770996093749
4019,7903.668,7883.86962890625
4020,7896.9155,8062.179199218751
4021,7899.0586,8035.96923828125
4022,7899.3193,8015.829101562501
4023,7899.222,7911.389648437501
4024,7894.016,7893.68994140625
4025,7884.9873,8001.789062500001
4026,7892.497,7886.3095703125
4027,7895.1943,7971.14990234375
4028,7897.844,8011.6591796875
4029,7897.8867,8179.509277343749
4030,7896.77,8220.4580078125
4031,7900.369,8254.6474609375
4032,7904.796,8260.078125
4033,7910.783,8258.91796875
4034,7915.281,8194.84765625
4035,7917.2163,8061.9990234375
4036,7922.492,8105.419433593751
4037,7925.8403,8214.6181640625
4038,7930.922,8196.158203125
4039,7938.6426,8163.549316406251
4040,7944.2534,8149.369140624999
4041,7949.0566,8084.46923828125
4042,7942.4404,8163.51904296875
4043,7937.681,8107.909179687501
4044,7933.515,8056.189453125
4045,7935.8076,8099.849121093749
4046,7939.895,8138.59912109375
4047,7936.977,8038.87939453125
4048,7940.313,7921.259765624999
4049,7940.196,7907.6396484375
4050,7932.368,7856.1103515625
4051,7919.8877,7903.349609375
4052,7905.5107,7986.2392578125
4053,7892.374,7951.299804687501
4054,7882.113,7887.229492187501
4055,7877.0522,7924.969726562501
4056,7874.878,7900.1796875
4057,7873.7876,7832.620605468751
4058,7874.2334,7823.48583984375
4059,7869.1426,7814.351074218749
4060,7861.629,7873.2802734375
4061,7850.7007,7894.939941406249
4062,7840.0254,7820.810546875001
4063,7829.6587,7824.510742187499
4064,7815.1787,7917.6298828125
4065,7811.6514,8021.859375
4066,7813.829,8038.829101562501
4067,7822.0034,8088.33935546875
4068,7829.979,8083.409179687501
4069,7827.969,8169.0693359375
4070,7828.367,8164.169433593751
4071,7820.2993,8192.078125
4072,7822.398,8208.7373046875
4073,7830.068,8208.9580078125
4074,7836.871,8225.328125
4075,7850.789,8168.169433593751
